transcript_id,section,lemma,count,rank,category,group,long_cluster,pos_group,doc_count,total_count,top_subjects,top_objects,top_comps,top_obls,top_noun_roles,top_head_verbs,top_amod,top_compound,ChatGPT_suggested_category,Claude_suggested_category,Claude_notes
creativity_0070,walkthrough,present,1,5.0,,Fiction writing,0,VERB,14.0,18.0,it:2 | I:2 | theory:1 | AI:1 | llm:1,information:4 | it:3 | idea:3 | that:1 | problem:1,,way:3 | that:1 | which:1 | suggestion:1 | client:1,,,,,UNCLEAR,COMMUNICATE,
creativity_0070,walkthrough,reach,1,5.0,,Fiction writing,0,VERB,20.0,24.0,I:13 | it:1 | we:1,point:2 | something:1 | goal:1 | type:1 | level:1,,AI:8 | tool:4 | help:2 | case:2 | for:1,,,,,UNCLEAR,ACCESS,
creativity_0070,walkthrough,reverse,1,5.0,,Fiction writing,0,,,,,,,,,,,,,,
creativity_0070,walkthrough,run,1,5.0,,Fiction writing,0,VERB,41.0,46.0,I:25 | you:1 | machine:1 | who:1 | it:1,that:3 | it:3 | business:2 | campaign:2 | thing:2,smooth:1 | crazy:1,it:3 | AI:2 | tool:1 | friend:1 | her:1,,,,,UNCLEAR,WORKFLOW,"Polysemous: execute vs manage; top objects: business, campaign, thing"
creativity_0070,walkthrough,say,1,5.0,,Fiction writing,0,VERB,125.0,145.0,I:68 | that:10 | AI:4 | you:4 | it:4,something:3 | it:3 | thing:2 | nothing:1 | line:1,drive:4 | want:4 | give:3 | change:2 | help:2,example:4 | Instagram:1 | body:1 | session:1 | gospel:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0070,walkthrough,search,1,5.0,,Fiction writing,0,VERB,12.0,13.0,I:3 | it:1 | we:1,verse:1 | myself:1 | Template:1 | Pinterest:1 | web:1,,internet:2 | inspiration:2 | for:2 | image:2 | canvas:1,compound:11 | nsubj:4 | obj:3 | appos:1 | obl:1,do:2 | prompt:1 | require:1 | enable:1 | become:1,simple:1 | initial:1 | advanced:1,Google:4 | internet:2 | web:2,UNCLEAR,EXPLORE,
creativity_0070,walkthrough,seem,1,5.0,,Fiction writing,0,VERB,33.0,34.0,that:8 | it:6 | AI:2 | I:2 | field:1,,get:3 | do:2 | think:2 | work:2 | risk:1,advent:1 | fit:1,,,,,DISCOURSE,STATE,Appearance/evidential verb
creativity_0070,walkthrough,sell,1,5.0,,Fiction writing,0,VERB,30.0,35.0,I:12 | store:1 | Steven:1 | client:1,that:3 | print:3 | they:2 | product:2 | book:2,,Etsy:2 | Redacte:1 | on:1 | $:1 | event:1,,,,,UNCLEAR,ACCESS,"Commercial verb; top objects: print, product, book"
creativity_0070,walkthrough,take,1,5.0,,Fiction writing,0,VERB,189.0,237.0,I:41 | it:38 | that:17 | AI:15 | which:5,time:14 | it:10 | job:8 | lot:8 | work:8,easy:1 | travel:1 | long:1 | photoshopp:1 | suggest:1,it:4 | I:3 | there:2 | point:2 | that:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, require; top objects: time, job, lot, work"
creativity_0070,walkthrough,tell,1,5.0,,Fiction writing,0,VERB,74.0,93.0,I:31 | it:10 | you:5 | AI:4 | time:1,I:22 | it:18 | AI:15 | what:10 | you:6,write:5 | have:4 | do:4 | what:2 | think:2,form:2 | example:2 | theme:1 | text:1 | instant:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0070,walkthrough,try,1,5.0,,Fiction writing,0,VERB,106.0,123.0,I:54 | you:2 | person:2 | tool:2 | we:1,it:4 | thing:3 | model:3 | take:1 | name:1,use:13 | do:8 | make:6 | find:5 | say:3,instrumental:1 | client:1 | role:1 | part:1 | scenario:1,,,,,EXPLORE,EXPLORE,
creativity_0070,walkthrough,waste,1,5.0,,Fiction writing,0,,,,,,,,,,,,,,
creativity_0070,walkthrough,watch,1,5.0,,Fiction writing,0,,,,,,,,,,,,,,
creativity_0071,basic_job_description,work,3,1.0,,Mix,3,VERB,186.0,244.0,I:105 | it:17 | that:9 | AI:5 | who:4,that:3 | way:2 | movement:1 | this:1 | it:1,good:1 | continue:1 | hard:1 | great:1 | create:1,on:19 | project:11 | with:10 | AI:9 | it:8,obj:103 | nmod:97 | obl:65 | nsubj:28 | compound:11,do:20 | use:11 | take:9 | create:7 | have:7,creative:52 | own:7 | more:4 | write:4 | personal:3,grunt:4 | design:3 | quality:3 | admin:3 | editing:2,WORKFLOW,WORKFLOW,
creativity_0071,basic_job_description,ask,1,2.0,,Mix,3,VERB,158.0,243.0,I:126 | model:2 | they:2 | you:2 | it:2,it:46 | AI:42 | question:26 | model:16 | I:4,generate:11 | create:10 | write:7 | give:6 | make:6,help:10 | example:8 | feedback:7 | list:6 | idea:5,,,,,WORKFLOW,COMMUNICATE,
creativity_0071,basic_job_description,catch,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,basic_job_description,cover,1,2.0,,Mix,3,VERB,19.0,19.0,we:6 | that:3 | I:2 | everything:1 | each:1,it:5 | everything:2 | topic:2 | area:1 | insight:1,when:1,phase:1,obj:10 | compound:8 | obl:5 | nmod:2 | conj:1,create:3 | make:2 | generate:2 | design:1 | judge:1,heavy:1 | own:1 | complete:1,book:5 | placeholder:1 | artist:1 | album:1,UNCLEAR,STATE,
creativity_0071,basic_job_description,locate,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,basic_job_description,say,1,2.0,,Mix,3,VERB,125.0,145.0,I:68 | that:10 | AI:4 | you:4 | it:4,something:3 | it:3 | thing:2 | nothing:1 | line:1,drive:4 | want:4 | give:3 | change:2 | help:2,example:4 | Instagram:1 | body:1 | session:1 | gospel:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0071,basic_job_description,travel,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,basic_job_description,use,1,2.0,,Mix,3,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0071,basic_job_description,write,1,2.0,,Mix,3,VERB,198.0,310.0,I:108 | AI:6 | it:4 | that:4 | they:3,story:15 | book:15 | novel:9 | it:8 | that:8,good:1 | allow:1 | amount:1 | wise:1 | use:1,they:5 | scratch:3 | about:3 | I:3 | something:2,,,,,DELEGATE,PRODUCE,
creativity_0071,changed_aspects,use,4,1.0,,Mix,3,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0071,changed_aspects,feel,2,2.0,,Mix,3,VERB,185.0,268.0,I:158 | it:28 | that:8 | AI:3 | reader:2,that:3 | need:3 | urge:1 | fraud:1 | liker:1,confident:6 | overwhelm:5 | bad:5 | okay:4 | nice:4,control:4 | I:3 | way:3 | it:2 | bit:2,,,,,DISCOURSE,ATTITUDE,"Polysemous: emotion vs sensation; top comps: confident, overwhelmed, bad, okay"
creativity_0071,changed_aspects,mention,2,2.0,,Mix,3,VERB,36.0,40.0,I:26 | that:2 | it:1 | location:1 | you:1,that:3 | streamer:1 | movie:1 | fact:1 | point:1,use:1 | take:1 | include:1 | freelancer:1,passing:2 | you:1 | video:1 | answer:1 | AI:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0071,changed_aspects,derail,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,changed_aspects,do,1,3.0,,Mix,3,VERB,264.0,408.0,I:131 | it:23 | AI:13 | they:7 | that:6,that:23 | it:21 | this:20 | work:20 | thing:17,good:2 | quick:2 | honest:1 | pre-internet:1 | googl:1,I:7 | own:6 | project:4 | they:4 | AI:3,,,,,WORKFLOW,WORKFLOW,
creativity_0071,changed_aspects,generate,1,3.0,,Mix,3,VERB,127.0,186.0,it:8 | AI:6 | I:6 | lot:3 | that:3,image:22 | idea:13 | something:6 | music:4 | content:3,take:1,second:3 | conversation:3 | AI:2 | I:2 | input:2,,,,,DELEGATE,PRODUCE,
creativity_0071,changed_aspects,get,1,3.0,,Mix,3,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0071,changed_aspects,give,1,3.0,,Mix,3,VERB,159.0,215.0,I:33 | it:27 | AI:12 | that:9 | model:7,I:98 | idea:26 | it:13 | suggestion:9 | AI:6,animate:1 | start:1 | move:1 | opinion:1 | have:1,example:3 | project:2 | ChatGPT:2 | time:2 | manager:1,,,,,WORKFLOW,ASSIST,
creativity_0071,changed_aspects,grow,1,3.0,,Mix,3,VERB,15.0,18.0,we:1 | grandmother:1 | what:1 | who:1 | business:1,meat:1 | media:1,large:1 | follow:1,that:1 | artist:1 | something:1 | in:1 | business:1,,,,,UNCLEAR,STATE,
creativity_0071,changed_aspects,have,1,3.0,,Mix,3,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0071,changed_aspects,help,1,3.0,,Mix,3,VERB,236.0,350.0,it:52 | AI:43 | that:15 | I:9 | which:6,I:164 | we:7 | they:5 | lot:5 | you:3,create:16 | come:16 | brainstorm:15 | get:13 | write:6,that:9 | research:6 | process:3 | task:2 | stage:2,obj:24 | obl:20 | nsubj:4 | compound:1 | ccomp:1,need:15 | ask:10 | get:5 | reach:2 | have:2,extra:4 | little:2 | more:2 | quick:1 | great:1,brainstorming:1 | hashtag:1,WORKFLOW,ASSIST,
creativity_0071,changed_aspects,know,1,3.0,,Mix,3,VERB,120.0,149.0,I:66 | you:11 | who:9 | it:7 | they:7,how:13 | what:12 | thing:4 | it:3 | anything:3,good:5 | say:4 | have:4 | be:3 | use:3,example:2 | I:1 | process:1 | AI:1 | word:1,,,,,WORKFLOW,COGNITION,
creativity_0071,changed_aspects,prevent,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,changed_aspects,start,1,3.0,,Mix,3,VERB,107.0,127.0,I:42 | we:7 | it:6 | person:4 | project:3,process:3 | project:3 | scene:2 | one:2 | conversation:2,use:7 | see:4 | write:3 | research:2 | look:2,idea:3 | with:2 | brainstorming:2 | way:1 | need:1,,,,,WORKFLOW,WORKFLOW,
creativity_0071,changed_aspects,starting,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,changed_aspects,tackle,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,changed_aspects,take,1,3.0,,Mix,3,VERB,189.0,237.0,I:41 | it:38 | that:17 | AI:15 | which:5,time:14 | it:10 | job:8 | lot:8 | work:8,easy:1 | travel:1 | long:1 | photoshopp:1 | suggest:1,it:4 | I:3 | there:2 | point:2 | that:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, require; top objects: time, job, lot, work"
creativity_0071,changed_aspects,think,1,3.0,,Mix,3,VERB,284.0,393.0,I:320 | it:4 | you:3 | person:2 | they:2,that:8 | more:3 | which:2 | card:1 | Moonlight:1,be:11 | have:10 | get:10 | continue:10 | help:9,of:8 | it:5 | that:5 | about:4 | AI:3,,,,,WORKFLOW,ATTITUDE,Polysemous: cognitive vs attitude; subjects heavily I-dominated
creativity_0071,concerns,write,5,1.0,,Mix,3,VERB,198.0,310.0,I:108 | AI:6 | it:4 | that:4 | they:3,story:15 | book:15 | novel:9 | it:8 | that:8,good:1 | allow:1 | amount:1 | wise:1 | use:1,they:5 | scratch:3 | about:3 | I:3 | something:2,,,,,DELEGATE,PRODUCE,
creativity_0071,concerns,believe,2,2.0,,Mix,3,VERB,31.0,32.0,I:24 | person:2 | we:1 | that:1 | you:1,which:2 | anything:1 | sycophancy:1 | accusation:1 | it:1,able:3 | have:2 | cover:2 | help:2 | be:1,many:1 | discernment:1 | term:1 | end:1,,,,,UNCLEAR,ATTITUDE,Attitude verb; I-dominated subjects
creativity_0071,concerns,fear,2,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,concerns,have,2,2.0,,Mix,3,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0071,concerns,think,2,2.0,,Mix,3,VERB,284.0,393.0,I:320 | it:4 | you:3 | person:2 | they:2,that:8 | more:3 | which:2 | card:1 | Moonlight:1,be:11 | have:10 | get:10 | continue:10 | help:9,of:8 | it:5 | that:5 | about:4 | AI:3,,,,,WORKFLOW,ATTITUDE,Polysemous: cognitive vs attitude; subjects heavily I-dominated
creativity_0071,concerns,want,2,2.0,,Mix,3,VERB,192.0,249.0,I:183 | they:9 | who:8 | you:7 | person:4,it:22 | AI:7 | that:6 | something:4 | I:3,make:9 | use:8 | look:7 | see:7 | change:5,instance:2 | trailor:1 | term:1 | life:1 | it:1,,,,,DISCOURSE,ATTITUDE,
creativity_0071,concerns,be,1,3.0,,Mix,3,VERB,153.0,184.0,it:15 | lot:15 | person:8 | I:7 | way:6,which:1 | that:1,creative:1 | sound:1 | tell:1,example:3 | text:1 | term:1 | photo:1 | case:1,,,,,UNCLEAR,STATE,"Copular verb; subjects: it, lot, person, way"
creativity_0071,concerns,become,1,3.0,,Mix,3,VERB,79.0,88.0,AI:15 | it:8 | I:4 | person:2 | process:2,something:1,advanced:3 | easy:3 | flood:2 | refine:2 | sophisticated:2,influence:1 | AI:1 | feature:1 | year:1 | time:1,,,,,UNCLEAR,STATE,
creativity_0071,concerns,change,1,3.0,,Mix,3,VERB,84.0,101.0,it:6 | that:5 | I:5 | this:4 | AI:4,much:5 | process:4 | color:4 | most:3 | word:3,more:1 | think:1 | publish:1 | focus:1,work:3 | I:3 | way:2 | year:2 | image:2,obj:10 | nsubj:6 | obl:2 | nmod:2 | compound:1,make:5 | hammer:1 | involve:1 | look:1 | help:1,big:4 | multiple:1 | small:1 | overall:1 | most:1,feature:1 | game:1 | AI:1 | topic:1 | climate:1,UNCLEAR,MODIFY,
creativity_0071,concerns,check,1,3.0,,Mix,3,VERB,40.0,48.0,I:1 | that:1 | they:1,work:5 | it:3 | math:3 | everything:2 | some:2,double:1 | accurate:1,issue:1 | ps:1 | mistake:1 | tool:1 | error:1,,,,,UNCLEAR,EVALUATE,"Evaluate verb; top objects: work, math, everything"
creativity_0071,concerns,come,1,3.0,,Mix,3,VERB,163.0,211.0,it:37 | I:29 | AI:11 | that:8 | model:3,that:3 | time:1 | idea:1 | same:1,light:1 | realise:1 | need:1 | see:1 | realistic:1,idea:39 | with:10 | mind:5 | from:5 | name:5,,,,,UNCLEAR,ACCESS,"Often ""come up with""; top obliques: idea, with, mind, name"
creativity_0071,concerns,craft,1,3.0,,Mix,3,VERB,11.0,11.0,I:1 | narrative:1,prompt:3 | paragraph:1 | statement:1 | pitch:1 | introduction:1,,client:1 | myself:1 | person:1,,,,,UNCLEAR,PRODUCE,
creativity_0071,concerns,do,1,3.0,,Mix,3,VERB,264.0,408.0,I:131 | it:23 | AI:13 | they:7 | that:6,that:23 | it:21 | this:20 | work:20 | thing:17,good:2 | quick:2 | honest:1 | pre-internet:1 | googl:1,I:7 | own:6 | project:4 | they:4 | AI:3,,,,,WORKFLOW,WORKFLOW,
creativity_0071,concerns,edit,1,3.0,,Mix,3,VERB,70.0,77.0,I:18 | statement:1 | work:1 | project:1 | who:1,photo:4 | work:3 | manuscript:3 | it:3 | image:3,,program:1 | completion:1 | editing:1 | image:1 | other:1,obj:13 | conj:8 | obl:4 | nsubj:1,make:6 | do:2 | see:1 | clean:1 | have:1,several:1 | minor:1 | second:1 | obvious:1 | basic:1,level:1 | correct:1 | AI:1 | seo:1 | self:1,REFINE,MODIFY,
creativity_0071,concerns,eradicate,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,concerns,fulfil,1,3.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,concerns,get,1,3.0,,Mix,3,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0071,concerns,happen,1,3.0,,Mix,3,VERB,27.0,37.0,that:9 | this:5 | it:2 | what:2 | llm:1,that:1,propagate:1,it:2 | chapter:2 | country:1 | advert:1 | that:1,,,,,UNCLEAR,STATE,"State/event verb; subjects: that, this, what"
creativity_0071,concerns,prefer,1,3.0,,Mix,3,VERB,19.0,20.0,I:13 | person:1 | client:1 | lot:1,chatbot:1 | tool:1 | voice:1 | that:1 | they:1,do:4 | use:4 | rely:1 | read:1 | jump:1,aspect:1,,,,,UNCLEAR,ATTITUDE,
creativity_0071,concerns,put,1,3.0,,Mix,3,VERB,60.0,71.0,I:17 | you:3 | they:2 | it:2 | creative:1,that:8 | they:5 | it:5 | lot:4 | information:3,,work:3 | paper:3 | design:2 | place:2 | field:1,,,,,UNCLEAR,ACCESS,"Generic placement verb; top objects: that, they, it, lot, information"
creativity_0071,concerns,read,1,3.0,,Mix,3,VERB,47.0,59.0,I:16 | it:2 | video:1 | that:1 | who:1,it:6 | article:4 | book:3 | novel:3 | that:2,Pov:1 | follow:1 | likely:1,example:2 | media:1 | philosophy:1 | they:1 | context:1,,,,,UNCLEAR,COGNITION,"Cognitive/perceptual; top objects: article, book, novel"
creativity_0071,concerns,remove,1,3.0,,Mix,3,VERB,19.0,26.0,Ai:1 | it:1 | I:1,it:2 | item:2 | distraction:2 | phrase:1 | flaw:1,become:1,image:2 | background:2 | I:1 | seat:1 | sense:1,,,,,UNCLEAR,MODIFY,
creativity_0071,concerns,understand,1,3.0,,Mix,3,VERB,47.0,57.0,I:13 | AI:2 | it:2 | who:2 | that:1,what:7 | why:4 | nuance:3 | more:3 | each:2,feel:1 | loss:1 | ask:1 | use:1 | work:1,all:2 | prompt:1 | way:1 | whole:1 | I:1,,,,,UNCLEAR,COGNITION,
creativity_0071,concerns,work,1,3.0,,Mix,3,VERB,186.0,244.0,I:105 | it:17 | that:9 | AI:5 | who:4,that:3 | way:2 | movement:1 | this:1 | it:1,good:1 | continue:1 | hard:1 | great:1 | create:1,on:19 | project:11 | with:10 | AI:9 | it:8,obj:103 | nmod:97 | obl:65 | nsubj:28 | compound:11,do:20 | use:11 | take:9 | create:7 | have:7,creative:52 | own:7 | more:4 | write:4 | personal:3,grunt:4 | design:3 | quality:3 | admin:3 | editing:2,WORKFLOW,WORKFLOW,
creativity_0071,dynamic,include,2,1.0,,Mix,3,VERB,54.0,64.0,I:6 | which:3 | project:3 | that:3 | this:2,AI:2 | project:1 | prompt:1 | era:1 | newsletter:1,revisit:1 | plan:1 | use:1 | explore:1 | write:1,kit:2 | all:1 | story:1 | end:1 | step:1,,,,,UNCLEAR,RELATE,Containment verb; relates entities
creativity_0071,dynamic,avoid,1,2.0,,Mix,3,VERB,16.0,16.0,I:2 | model:1,this:1 | use:1 | temptation:1 | backlash:1 | suggestion:1,use:3 | link:1 | steal:1 | feel:1 | deal:1,workflow:1 | space:1 | practice:1,,,,,UNCLEAR,CONTROL,Prevention/control verb
creativity_0071,dynamic,check,1,2.0,,Mix,3,VERB,40.0,48.0,I:1 | that:1 | they:1,work:5 | it:3 | math:3 | everything:2 | some:2,double:1 | accurate:1,issue:1 | ps:1 | mistake:1 | tool:1 | error:1,,,,,UNCLEAR,EVALUATE,"Evaluate verb; top objects: work, math, everything"
creativity_0071,dynamic,come,1,2.0,,Mix,3,VERB,163.0,211.0,it:37 | I:29 | AI:11 | that:8 | model:3,that:3 | time:1 | idea:1 | same:1,light:1 | realise:1 | need:1 | see:1 | realistic:1,idea:39 | with:10 | mind:5 | from:5 | name:5,,,,,UNCLEAR,ACCESS,"Often ""come up with""; top obliques: idea, with, mind, name"
creativity_0071,dynamic,correct,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,dynamic,craft,1,2.0,,Mix,3,VERB,11.0,11.0,I:1 | narrative:1,prompt:3 | paragraph:1 | statement:1 | pitch:1 | introduction:1,,client:1 | myself:1 | person:1,,,,,UNCLEAR,PRODUCE,
creativity_0071,dynamic,do,1,2.0,,Mix,3,VERB,264.0,408.0,I:131 | it:23 | AI:13 | they:7 | that:6,that:23 | it:21 | this:20 | work:20 | thing:17,good:2 | quick:2 | honest:1 | pre-internet:1 | googl:1,I:7 | own:6 | project:4 | they:4 | AI:3,,,,,WORKFLOW,WORKFLOW,
creativity_0071,dynamic,drive,1,2.0,,Mix,3,VERB,57.0,57.0,I:34 | AI:3 | who:3 | that:1 | much:1,decision:32 | process:3 | making:2 | collaboration:2 | conversation:2,important:1,profit:1 | case:1 | example:1,,,,,CONTROL,CONTROL,"Causative verb; top objects: decision, process, making - control function"
creativity_0071,dynamic,edit,1,2.0,,Mix,3,VERB,70.0,77.0,I:18 | statement:1 | work:1 | project:1 | who:1,photo:4 | work:3 | manuscript:3 | it:3 | image:3,,program:1 | completion:1 | editing:1 | image:1 | other:1,obj:13 | conj:8 | obl:4 | nsubj:1,make:6 | do:2 | see:1 | clean:1 | have:1,several:1 | minor:1 | second:1 | obvious:1 | basic:1,level:1 | correct:1 | AI:1 | seo:1 | self:1,REFINE,MODIFY,
creativity_0071,dynamic,fact,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,dynamic,follow,1,2.0,,Mix,3,VERB,21.0,23.0,I:3 | it:2 | that:1 | this:1,instruction:2 | style:1 | step:1 | question:1 | advice:1,draw:1,Redacte:2 | event:1 | draft:1,,,,,UNCLEAR,ACCESS,
creativity_0071,dynamic,get,1,2.0,,Mix,3,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0071,dynamic,know,1,2.0,,Mix,3,VERB,120.0,149.0,I:66 | you:11 | who:9 | it:7 | they:7,how:13 | what:12 | thing:4 | it:3 | anything:3,good:5 | say:4 | have:4 | be:3 | use:3,example:2 | I:1 | process:1 | AI:1 | word:1,,,,,WORKFLOW,COGNITION,
creativity_0071,dynamic,look,1,2.0,,Mix,3,VERB,120.0,161.0,I:44 | it:13 | that:7 | they:6 | you:5,what:4 | that:2 | thing:1 | AI:1 | same:1,good:9 | realistic:2 | bad:2 | perfect:2 | cool:2,for:15 | like:11 | it:4 | angle:3 | way:3,,,,,UNCLEAR,ACCESS,"Polysemous: visual, search, appear; top comps: good, realistic; top obls: for, like"
creativity_0071,dynamic,modify,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,dynamic,need,1,2.0,,Mix,3,VERB,143.0,197.0,I:100 | it:11 | we:9 | that:8 | you:6,help:15 | that:7 | it:6 | work:2 | voice:2,do:8 | make:5 | figure:4 | write:3 | specific:3,project:3 | image:3 | example:2 | realism:1 | purpose:1,obj:15 | obl:3 | nmod:1 | nsubj:pass:1 | nsubj:1,fit:4 | feel:3 | start:1 | satisfy:1 | fulfil:1,specific:2 | decrease:1 | personal:1 | new:1,,DISCOURSE,ATTITUDE,"Polysemous: require vs desire; top objects: help, that, work, voice"
creativity_0071,dynamic,reran,1,2.0,,Mix,3,,,,,,,,,,,,,,
creativity_0071,dynamic,spend,1,2.0,,Mix,3,VERB,46.0,51.0,I:26 | who:1 | much:1 | time:1 | writer:1,time:20 | lot:9 | hour:5 | amount:2 | year:1,brainstorm:1 | train:1 | create:1 | refine:1 | learn:1,task:3 | hour:1 | part:1 | it:1 | day:1,,,,,UNCLEAR,WORKFLOW,"Resource management; top objects: time, lot, hour, amount"
creativity_0071,dynamic,use,1,2.0,,Mix,3,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0071,future,use,3,1.0,,Mix,3,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0071,future,look,2,2.0,,Mix,3,VERB,120.0,161.0,I:44 | it:13 | that:7 | they:6 | you:5,what:4 | that:2 | thing:1 | AI:1 | same:1,good:9 | realistic:2 | bad:2 | perfect:2 | cool:2,for:15 | like:11 | it:4 | angle:3 | way:3,,,,,UNCLEAR,ACCESS,"Polysemous: visual, search, appear; top comps: good, realistic; top obls: for, like"
creativity_0071,future,seek,2,2.0,,Mix,3,VERB,10.0,11.0,I:3 | developer:1,role:2 | unknown:1 | tool:1 | way:1 | funding:1,tighten:1,,,,,,UNCLEAR,EXPLORE,
creativity_0071,future,become,1,3.0,,Mix,3,VERB,79.0,88.0,AI:15 | it:8 | I:4 | person:2 | process:2,something:1,advanced:3 | easy:3 | flood:2 | refine:2 | sophisticated:2,influence:1 | AI:1 | feature:1 | year:1 | time:1,,,,,UNCLEAR,STATE,
creativity_0071,future,begin,1,3.0,,Mix,3,VERB,45.0,48.0,I:9 | project:3 | this:2 | you:1 | career:1,research:1 | that:1 | kit:1 | process:1,work:2 | integrate:1 | think:1 | capability:1 | use:1,with:5 | question:2 | month:1 | AI:1 | some:1,,,,,UNCLEAR,WORKFLOW,Aspectual verb; similar to start
creativity_0071,future,change,1,3.0,,Mix,3,VERB,84.0,101.0,it:6 | that:5 | I:5 | this:4 | AI:4,much:5 | process:4 | color:4 | most:3 | word:3,more:1 | think:1 | publish:1 | focus:1,work:3 | I:3 | way:2 | year:2 | image:2,obj:10 | nsubj:6 | obl:2 | nmod:2 | compound:1,make:5 | hammer:1 | involve:1 | look:1 | help:1,big:4 | multiple:1 | small:1 | overall:1 | most:1,feature:1 | game:1 | AI:1 | topic:1 | climate:1,UNCLEAR,MODIFY,
