transcript_id,section,lemma,count,rank,category
creativity_0056,concerns,writing,1,3.0,
creativity_0056,dynamic,suggestion,3,1.0,
creativity_0056,dynamic,idea,2,2.0,
creativity_0056,dynamic,process,2,2.0,
creativity_0056,dynamic,ai,1,3.0,
creativity_0056,dynamic,change,1,3.0,
creativity_0056,dynamic,direction,1,3.0,
creativity_0056,dynamic,document,1,3.0,
creativity_0056,dynamic,edit,1,3.0,
creativity_0056,dynamic,elaboration,1,3.0,
creativity_0056,dynamic,nuance,1,3.0,
creativity_0056,dynamic,path,1,3.0,
creativity_0056,dynamic,question,1,3.0,
creativity_0056,dynamic,response,1,3.0,
creativity_0056,dynamic,time,1,3.0,
creativity_0056,dynamic,water,1,3.0,
creativity_0056,future,Ai,2,1.0,
creativity_0056,future,comedy,2,1.0,
creativity_0056,future,area,1,2.0,
creativity_0056,future,character,1,2.0,
creativity_0056,future,content,1,2.0,
creativity_0056,future,generation,1,2.0,
creativity_0056,future,human,1,2.0,
creativity_0056,future,humor,1,2.0,
creativity_0056,future,nuance,1,2.0,
creativity_0056,future,pal,1,2.0,
creativity_0056,future,process,1,2.0,
creativity_0056,future,quality,1,2.0,
creativity_0056,future,story,1,2.0,
creativity_0056,future,suggestion,1,2.0,
creativity_0056,future,writing,1,2.0,
creativity_0056,future,year,1,2.0,
creativity_0056,intro,question,1,1.0,
creativity_0056,project_example,Ai,2,1.0,
creativity_0056,project_example,cult,2,1.0,
creativity_0056,project_example,direction,2,1.0,
creativity_0056,project_example,angel,1,2.0,
creativity_0056,project_example,angle,1,2.0,
creativity_0056,project_example,area,1,2.0,
creativity_0056,project_example,error,1,2.0,
creativity_0056,project_example,flow,1,2.0,
creativity_0056,project_example,issue,1,2.0,
creativity_0056,project_example,leg,1,2.0,
creativity_0056,project_example,media,1,2.0,
creativity_0056,project_example,outline,1,2.0,
creativity_0056,project_example,politics,1,2.0,
creativity_0056,project_example,range,1,2.0,
creativity_0056,project_example,redundancy,1,2.0,
creativity_0056,project_example,tactic,1,2.0,
creativity_0056,project_example,term,1,2.0,
creativity_0056,project_example,today,1,2.0,
creativity_0056,project_example,topic,1,2.0,
creativity_0056,project_example,trait,1,2.0,
creativity_0056,project_example,use,1,2.0,
creativity_0056,project_example,way,1,2.0,
creativity_0056,walkthrough,Ai,3,1.0,
creativity_0056,walkthrough,idea,2,2.0,
creativity_0056,walkthrough,topic,2,2.0,
creativity_0056,walkthrough,bit,1,3.0,
creativity_0056,walkthrough,board,1,3.0,
creativity_0056,walkthrough,content,1,3.0,
creativity_0056,walkthrough,creation,1,3.0,
creativity_0056,walkthrough,flow,1,3.0,
creativity_0056,walkthrough,occasion,1,3.0,
creativity_0056,walkthrough,opinion,1,3.0,
creativity_0056,walkthrough,passage,1,3.0,
creativity_0056,walkthrough,research,1,3.0,
creativity_0056,walkthrough,sound,1,3.0,
creativity_0056,walkthrough,step,1,3.0,
creativity_0056,walkthrough,tool,1,3.0,
creativity_0057,basic_job_description,character,3,1.0,
creativity_0057,basic_job_description,player,3,1.0,
creativity_0057,basic_job_description,game,2,2.0,
creativity_0057,basic_job_description,5e,1,3.0,
creativity_0057,basic_job_description,D&D,1,3.0,
creativity_0057,basic_job_description,TTRPG,1,3.0,
creativity_0057,basic_job_description,adventure,1,3.0,
creativity_0057,basic_job_description,branching,1,3.0,
creativity_0057,basic_job_description,campaign,1,3.0,
creativity_0057,basic_job_description,d&d,1,3.0,
creativity_0057,basic_job_description,environment,1,3.0,
creativity_0057,basic_job_description,etc.,1,3.0,
creativity_0057,basic_job_description,gamemaster,1,3.0,
creativity_0057,basic_job_description,hobby,1,3.0,
creativity_0057,basic_job_description,mechanics,1,3.0,
creativity_0057,basic_job_description,monster,1,3.0,
creativity_0057,basic_job_description,npc,1,3.0,
creativity_0057,basic_job_description,outcome,1,3.0,
creativity_0057,basic_job_description,plot,1,3.0,
creativity_0057,basic_job_description,role,1,3.0,
creativity_0057,basic_job_description,route,1,3.0,
creativity_0057,basic_job_description,system,1,3.0,
creativity_0057,changed_aspects,AI,1,1.0,
creativity_0057,changed_aspects,idea,1,1.0,
creativity_0057,changed_aspects,part,1,1.0,
creativity_0057,changed_aspects,point,1,1.0,
creativity_0057,changed_aspects,project,1,1.0,
creativity_0057,changed_aspects,starting,1,1.0,
creativity_0057,concerns,AI,3,1.0,
creativity_0057,concerns,rule,2,2.0,
creativity_0057,concerns,answer,1,3.0,
creativity_0057,concerns,aspect,1,3.0,
creativity_0057,concerns,creativity,1,3.0,
creativity_0057,concerns,etc.,1,3.0,
creativity_0057,concerns,gaming,1,3.0,
creativity_0057,concerns,information,1,3.0,
creativity_0057,concerns,level,1,3.0,
creativity_0057,concerns,mechanics,1,3.0,
creativity_0057,concerns,person,1,3.0,
creativity_0057,concerns,question,1,3.0,
creativity_0057,concerns,tabletop,1,3.0,
creativity_0057,concerns,way,1,3.0,
creativity_0057,dynamic,idea,3,1.0,
creativity_0057,dynamic,AI,1,2.0,
creativity_0057,dynamic,context,1,2.0,
creativity_0057,dynamic,control,1,2.0,
creativity_0057,dynamic,decision,1,2.0,
creativity_0057,dynamic,effort,1,2.0,
creativity_0057,dynamic,lot,1,2.0,
creativity_0057,dynamic,model,1,2.0,
creativity_0057,dynamic,vision,1,2.0,
creativity_0057,future,AI,1,1.0,
creativity_0057,future,brainstorming,1,1.0,
creativity_0057,future,chatbot,1,1.0,
creativity_0057,future,credit,1,1.0,
creativity_0057,future,energy,1,1.0,
creativity_0057,future,issue,1,1.0,
creativity_0057,future,process,1,1.0,
creativity_0057,future,purpose,1,1.0,
creativity_0057,future,reference,1,1.0,
creativity_0057,future,reliability,1,1.0,
creativity_0057,future,research,1,1.0,
creativity_0057,future,step,1,1.0,
creativity_0057,future,term,1,1.0,
creativity_0057,future,truthfulness,1,1.0,
creativity_0057,future,usage,1,1.0,
creativity_0057,future,way,1,1.0,
creativity_0057,intro,question,1,1.0,
creativity_0057,project_example,AI,3,1.0,
creativity_0057,project_example,character,3,1.0,
creativity_0057,project_example,player,3,1.0,
creativity_0057,project_example,idea,2,2.0,
creativity_0057,project_example,way,2,2.0,
creativity_0057,project_example,word,2,2.0,
creativity_0057,project_example,accessibility,1,3.0,
creativity_0057,project_example,algorithm,1,3.0,
creativity_0057,project_example,background,1,3.0,
creativity_0057,project_example,campaign,1,3.0,
creativity_0057,project_example,chatbot,1,3.0,
creativity_0057,project_example,concern,1,3.0,
creativity_0057,project_example,creativity,1,3.0,
creativity_0057,project_example,drive,1,3.0,
creativity_0057,project_example,factor,1,3.0,
creativity_0057,project_example,habit,1,3.0,
creativity_0057,project_example,help,1,3.0,
creativity_0057,project_example,impact,1,3.0,
creativity_0057,project_example,inspiration,1,3.0,
creativity_0057,project_example,integrity,1,3.0,
creativity_0057,project_example,line,1,3.0,
creativity_0057,project_example,model,1,3.0,
creativity_0057,project_example,overview,1,3.0,
creativity_0057,project_example,permission,1,3.0,
creativity_0057,project_example,person,1,3.0,
creativity_0057,project_example,plot,1,3.0,
creativity_0057,project_example,plotline,1,3.0,
creativity_0057,project_example,prompt,1,3.0,
creativity_0057,project_example,property,1,3.0,
creativity_0057,project_example,purpose,1,3.0,
creativity_0057,project_example,story,1,3.0,
creativity_0057,project_example,tool,1,3.0,
creativity_0057,project_example,training,1,3.0,
creativity_0057,project_example,work,1,3.0,
creativity_0057,walkthrough,idea,5,1.0,
creativity_0057,walkthrough,AI,3,2.0,
creativity_0057,walkthrough,air,1,3.0,
creativity_0057,walkthrough,antagonist,1,3.0,
creativity_0057,walkthrough,beginning,1,3.0,
creativity_0057,walkthrough,bit,1,3.0,
creativity_0057,walkthrough,brainstorming,1,3.0,
creativity_0057,walkthrough,conflict,1,3.0,
creativity_0057,walkthrough,inspiration,1,3.0,
creativity_0057,walkthrough,lot,1,3.0,
creativity_0057,walkthrough,model,1,3.0,
creativity_0057,walkthrough,npc,1,3.0,
creativity_0057,walkthrough,personality,1,3.0,
creativity_0057,walkthrough,player,1,3.0,
creativity_0057,walkthrough,process,1,3.0,
creativity_0057,walkthrough,time,1,3.0,
creativity_0057,walkthrough,trait,1,3.0,
creativity_0058,basic_job_description,editing,2,1.0,
creativity_0058,basic_job_description,creation,1,2.0,
creativity_0058,basic_job_description,draft,1,2.0,
creativity_0058,basic_job_description,edit,1,2.0,
creativity_0058,basic_job_description,lot,1,2.0,
creativity_0058,basic_job_description,plotting,1,2.0,
creativity_0058,basic_job_description,proofreading,1,2.0,
creativity_0058,basic_job_description,script,1,2.0,
creativity_0058,basic_job_description,stage,1,2.0,
creativity_0058,basic_job_description,video,1,2.0,
creativity_0058,basic_job_description,writer,1,2.0,
creativity_0058,changed_aspects,lot,2,1.0,
creativity_0058,changed_aspects,AI,1,2.0,
creativity_0058,changed_aspects,competition,1,2.0,
creativity_0058,changed_aspects,motivation,1,2.0,
creativity_0058,changed_aspects,scratch,1,2.0,
creativity_0058,changed_aspects,thing,1,2.0,
creativity_0058,concerns,book,5,1.0,
creativity_0058,concerns,Amazon,2,2.0,
creativity_0058,concerns,month,2,2.0,
creativity_0058,concerns,AI,1,3.0,
creativity_0058,concerns,KDP,1,3.0,
creativity_0058,concerns,ad,1,3.0,
creativity_0058,concerns,algorithm,1,3.0,
creativity_0058,concerns,author,1,3.0,
creativity_0058,concerns,company,1,3.0,
creativity_0058,concerns,cost,1,3.0,
creativity_0058,concerns,game,1,3.0,
creativity_0058,concerns,kind,1,3.0,
creativity_0058,concerns,market,1,3.0,
creativity_0058,concerns,membership,1,3.0,
creativity_0058,concerns,non-writer,1,3.0,
creativity_0058,concerns,part,1,3.0,
creativity_0058,concerns,penny,1,3.0,
creativity_0058,concerns,read,1,3.0,
creativity_0058,concerns,reader,1,3.0,
creativity_0058,concerns,slope,1,3.0,
creativity_0058,concerns,subscription,1,3.0,
creativity_0058,concerns,video,1,3.0,
creativity_0058,concerns,writer,1,3.0,
creativity_0058,dynamic,AI,3,1.0,
creativity_0058,dynamic,book,2,2.0,
creativity_0058,dynamic,detail,2,2.0,
creativity_0058,dynamic,lot,2,2.0,
creativity_0058,dynamic,type,2,2.0,
creativity_0058,dynamic,decision,1,3.0,
creativity_0058,dynamic,fact,1,3.0,
creativity_0058,dynamic,issue,1,3.0,
creativity_0058,dynamic,life,1,3.0,
creativity_0058,dynamic,researcher,1,3.0,
creativity_0058,dynamic,story,1,3.0,
creativity_0058,dynamic,stuff,1,3.0,
creativity_0058,dynamic,thing,1,3.0,
creativity_0058,dynamic,time,1,3.0,
creativity_0058,dynamic,tool,1,3.0,
creativity_0058,dynamic,way,1,3.0,
creativity_0058,extra_comments,thing,2,1.0,
creativity_0058,extra_comments,AI,1,2.0,
creativity_0058,extra_comments,Disney,1,2.0,
creativity_0058,extra_comments,Picasso,1,2.0,
creativity_0058,extra_comments,anime,1,2.0,
creativity_0058,extra_comments,character,1,2.0,
creativity_0058,extra_comments,construction,1,2.0,
creativity_0058,extra_comments,factor,1,2.0,
creativity_0058,extra_comments,football,1,2.0,
creativity_0058,extra_comments,guitarist,1,2.0,
creativity_0058,extra_comments,half,1,2.0,
creativity_0058,extra_comments,image,1,2.0,
creativity_0058,extra_comments,kind,1,2.0,
creativity_0058,extra_comments,nephew,1,2.0,
creativity_0058,extra_comments,photo,1,2.0,
creativity_0058,extra_comments,picture,1,2.0,
creativity_0058,extra_comments,player,1,2.0,
creativity_0058,extra_comments,style,1,2.0,
creativity_0058,extra_comments,thanks,1,2.0,
creativity_0058,extra_comments,work,1,2.0,
creativity_0058,extra_comments,worker,1,2.0,
creativity_0058,future,AI,5,1.0,
creativity_0058,future,book,2,2.0,
creativity_0058,future,series,2,2.0,
creativity_0058,future,style,2,2.0,
creativity_0058,future,thing,2,2.0,
creativity_0058,future,artist,1,3.0,
creativity_0058,future,artistry,1,3.0,
creativity_0058,future,author,1,3.0,
creativity_0058,future,deal,1,3.0,
creativity_0058,future,instance,1,3.0,
creativity_0058,future,novel,1,3.0,
creativity_0058,future,possibility,1,3.0,
creativity_0058,future,problem,1,3.0,
creativity_0058,future,research,1,3.0,
creativity_0058,future,sequel,1,3.0,
creativity_0058,future,video,1,3.0,
creativity_0058,future,voice,1,3.0,
creativity_0058,future,work,1,3.0,
creativity_0058,future,writing,1,3.0,
creativity_0058,walkthrough,AI,12,1.0,
creativity_0058,walkthrough,book,10,2.0,
creativity_0058,walkthrough,video,8,3.0,
creativity_0058,walkthrough,chapter,7,4.0,
creativity_0058,walkthrough,client,4,5.0,
creativity_0058,walkthrough,name,4,5.0,
creativity_0058,walkthrough,voice,4,5.0,
creativity_0058,walkthrough,writing,4,5.0,
creativity_0058,walkthrough,lot,3,6.0,
creativity_0058,walkthrough,channel,2,7.0,
creativity_0058,walkthrough,clip,2,7.0,
creativity_0058,walkthrough,editing,2,7.0,
creativity_0058,walkthrough,effort,2,7.0,
creativity_0058,walkthrough,emotion,2,7.0,
creativity_0058,walkthrough,footage,2,7.0,
creativity_0058,walkthrough,guidance,2,7.0,
creativity_0058,walkthrough,idea,2,7.0,
creativity_0058,walkthrough,level,2,7.0,
creativity_0058,walkthrough,market,2,7.0,
creativity_0058,walkthrough,money,2,7.0,
creativity_0058,walkthrough,pen,2,7.0,
creativity_0058,walkthrough,person,2,7.0,
creativity_0058,walkthrough,point,2,7.0,
creativity_0058,walkthrough,process,2,7.0,
creativity_0058,walkthrough,style,2,7.0,
creativity_0058,walkthrough,thing,2,7.0,
creativity_0058,walkthrough,time,2,7.0,
creativity_0058,walkthrough,writer,2,7.0,
creativity_0058,walkthrough,x,2,7.0,
creativity_0058,walkthrough,YouTube,1,8.0,
creativity_0058,walkthrough,advertising,1,8.0,
creativity_0058,walkthrough,amount,1,8.0,
creativity_0058,walkthrough,brain,1,8.0,
creativity_0058,walkthrough,business,1,8.0,
creativity_0058,walkthrough,chance,1,8.0,
creativity_0058,walkthrough,chat,1,8.0,
creativity_0058,walkthrough,coffee,1,8.0,
creativity_0058,walkthrough,conversation,1,8.0,
creativity_0058,walkthrough,day,1,8.0,
creativity_0058,walkthrough,depth,1,8.0,
creativity_0058,walkthrough,draft,1,8.0,
creativity_0058,walkthrough,end,1,8.0,
creativity_0058,walkthrough,fall,1,8.0,
creativity_0058,walkthrough,feeling,1,8.0,
creativity_0058,walkthrough,finding,1,8.0,
creativity_0058,walkthrough,follow,1,8.0,
creativity_0058,walkthrough,month,1,8.0,
creativity_0058,walkthrough,novel,1,8.0,
creativity_0058,walkthrough,number,1,8.0,
creativity_0058,walkthrough,outline,1,8.0,
creativity_0058,walkthrough,plot,1,8.0,
creativity_0058,walkthrough,portion,1,8.0,
creativity_0058,walkthrough,power,1,8.0,
creativity_0058,walkthrough,profit,1,8.0,
creativity_0058,walkthrough,quality,1,8.0,
creativity_0058,walkthrough,research,1,8.0,
creativity_0058,walkthrough,round,1,8.0,
creativity_0058,walkthrough,scratch,1,8.0,
creativity_0058,walkthrough,script,1,8.0,
creativity_0058,walkthrough,semi,1,8.0,
creativity_0058,walkthrough,story,1,8.0,
creativity_0058,walkthrough,surface,1,8.0,
creativity_0058,walkthrough,ton,1,8.0,
creativity_0058,walkthrough,topic,1,8.0,
creativity_0058,walkthrough,travel,1,8.0,
creativity_0058,walkthrough,up,1,8.0,
creativity_0058,walkthrough,way,1,8.0,
creativity_0058,walkthrough,word,1,8.0,
creativity_0058,walkthrough,year,1,8.0,
creativity_0059,basic_job_description,team,3,1.0,
creativity_0059,basic_job_description,writing,2,2.0,
creativity_0059,basic_job_description,film,1,3.0,
creativity_0059,basic_job_description,funding,1,3.0,
creativity_0059,basic_job_description,idea,1,3.0,
creativity_0059,basic_job_description,producer,1,3.0,
creativity_0059,basic_job_description,screenplay,1,3.0,
creativity_0059,basic_job_description,screenwriter,1,3.0,
creativity_0059,changed_aspects,AI,3,1.0,
creativity_0059,changed_aspects,pitch,2,2.0,
creativity_0059,changed_aspects,process,2,2.0,
creativity_0059,changed_aspects,aspect,1,3.0,
creativity_0059,changed_aspects,bit,1,3.0,
creativity_0059,changed_aspects,brainstorming,1,3.0,
creativity_0059,changed_aspects,bulk,1,3.0,
creativity_0059,changed_aspects,email,1,3.0,
creativity_0059,changed_aspects,idea,1,3.0,
creativity_0059,changed_aspects,thing,1,3.0,
creativity_0059,changed_aspects,time,1,3.0,
creativity_0059,changed_aspects,writing,1,3.0,
creativity_0059,concerns,person,2,1.0,
creativity_0059,concerns,work,2,1.0,
creativity_0059,concerns,writer,2,1.0,
creativity_0059,concerns,AI,1,2.0,
creativity_0059,concerns,amount,1,2.0,
creativity_0059,concerns,belief,1,2.0,
creativity_0059,concerns,company,1,2.0,
creativity_0059,concerns,content,1,2.0,
creativity_0059,concerns,director,1,2.0,
creativity_0059,concerns,effort,1,2.0,
creativity_0059,concerns,minority,1,2.0,
creativity_0059,concerns,newcomer,1,2.0,
creativity_0059,concerns,opportunity,1,2.0,
creativity_0059,concerns,oversaturation,1,2.0,
creativity_0059,concerns,producer,1,2.0,
creativity_0059,concerns,production,1,2.0,
creativity_0059,concerns,voice,1,2.0,
creativity_0059,extra_comments,AI,3,1.0,
creativity_0059,extra_comments,Google,1,2.0,
creativity_0059,extra_comments,area,1,2.0,
creativity_0059,extra_comments,development,1,2.0,
creativity_0059,extra_comments,experience,1,2.0,
creativity_0059,extra_comments,fact,1,2.0,
creativity_0059,extra_comments,factuality,1,2.0,
creativity_0059,extra_comments,lot,1,2.0,
creativity_0059,extra_comments,mistrust,1,2.0,
creativity_0059,extra_comments,project,1,2.0,
creativity_0059,extra_comments,research,1,2.0,
creativity_0059,extra_comments,source,1,2.0,
creativity_0059,extra_comments,thing,1,2.0,
creativity_0059,extra_comments,time,1,2.0,
creativity_0059,extra_comments,topic,1,2.0,
creativity_0059,extra_comments,writer,1,2.0,
creativity_0059,future,AI,1,1.0,
creativity_0059,future,call,1,1.0,
creativity_0059,future,changing,1,1.0,
creativity_0059,future,example,1,1.0,
creativity_0059,future,factor,1,1.0,
creativity_0059,future,funding,1,1.0,
creativity_0059,future,grant,1,1.0,
creativity_0059,future,implementation,1,1.0,
creativity_0059,future,need,1,1.0,
creativity_0059,future,number,1,1.0,
creativity_0059,future,one,1,1.0,
creativity_0059,future,opportunity,1,1.0,
creativity_0059,future,project,1,1.0,
creativity_0059,future,sheet,1,1.0,
creativity_0059,future,side,1,1.0,
creativity_0059,future,term,1,1.0,
creativity_0059,intro,question,1,1.0,
creativity_0059,project_example,AI,5,1.0,
creativity_0059,project_example,work,3,2.0,
creativity_0059,project_example,Template,2,3.0,
creativity_0059,project_example,bit,2,3.0,
creativity_0059,project_example,output,2,3.0,
creativity_0059,project_example,project,2,3.0,
creativity_0059,project_example,Google,1,4.0,
creativity_0059,project_example,Letter,1,4.0,
creativity_0059,project_example,Movie,1,4.0,
creativity_0059,project_example,Pitch,1,4.0,
creativity_0059,project_example,action,1,4.0,
creativity_0059,project_example,anxiety,1,4.0,
creativity_0059,project_example,call,1,4.0,
creativity_0059,project_example,choice,1,4.0,
creativity_0059,project_example,cover,1,4.0,
creativity_0059,project_example,creative,1,4.0,
creativity_0059,project_example,credibility,1,4.0,
creativity_0059,project_example,field,1,4.0,
creativity_0059,project_example,funding,1,4.0,
creativity_0059,project_example,impact,1,4.0,
creativity_0059,project_example,line,1,4.0,
creativity_0059,project_example,money,1,4.0,
creativity_0059,project_example,part,1,4.0,
creativity_0059,project_example,person,1,4.0,
creativity_0059,project_example,process,1,4.0,
creativity_0059,project_example,rest,1,4.0,
creativity_0059,project_example,sentence,1,4.0,
creativity_0059,project_example,shame,1,4.0,
creativity_0059,project_example,structure,1,4.0,
creativity_0059,project_example,template,1,4.0,
creativity_0059,project_example,term,1,4.0,
creativity_0059,project_example,time,1,4.0,
creativity_0059,project_example,way,1,4.0,
creativity_0059,project_example,website,1,4.0,
creativity_0059,project_example,word,1,4.0,
creativity_0059,project_example,wording,1,4.0,
creativity_0059,project_example,writing,1,4.0,
creativity_0059,walkthrough,AI,2,1.0,
creativity_0059,walkthrough,pitch,2,1.0,
creativity_0059,walkthrough,application,1,2.0,
creativity_0059,walkthrough,aspect,1,2.0,
creativity_0059,walkthrough,block,1,2.0,
creativity_0059,walkthrough,email,1,2.0,
creativity_0059,walkthrough,idea,1,2.0,
creativity_0059,walkthrough,logline,1,2.0,
creativity_0059,walkthrough,task,1,2.0,
creativity_0059,walkthrough,use,1,2.0,
creativity_0059,walkthrough,wording,1,2.0,
creativity_0060,basic_job_description,novel,2,1.0,
creativity_0060,basic_job_description,draft,1,2.0,
creativity_0060,basic_job_description,goal,1,2.0,
creativity_0060,basic_job_description,idea,1,2.0,
creativity_0060,basic_job_description,month,1,2.0,
creativity_0060,basic_job_description,novelist,1,2.0,
creativity_0060,basic_job_description,order,1,2.0,
creativity_0060,basic_job_description,process,1,2.0,
creativity_0060,basic_job_description,scene,1,2.0,
creativity_0060,basic_job_description,screenplay,1,2.0,
creativity_0060,basic_job_description,trouble,1,2.0,
creativity_0060,basic_job_description,way,1,2.0,
creativity_0060,changed_aspects,AI,1,1.0,
creativity_0060,changed_aspects,board,1,1.0,
creativity_0060,changed_aspects,one,1,1.0,
creativity_0060,changed_aspects,pace,1,1.0,
creativity_0060,changed_aspects,sound,1,1.0,
creativity_0060,changed_aspects,speed,1,1.0,
creativity_0060,changed_aspects,writing,1,1.0,
creativity_0060,concerns,AI,4,1.0,
creativity_0060,concerns,art,2,2.0,
creativity_0060,concerns,species,2,2.0,
creativity_0060,concerns,stuff,2,2.0,
creativity_0060,concerns,aspect,1,3.0,
creativity_0060,concerns,beauty,1,3.0,
creativity_0060,concerns,care,1,3.0,
creativity_0060,concerns,concern,1,3.0,
creativity_0060,concerns,create,1,3.0,
creativity_0060,concerns,helper,1,3.0,
creativity_0060,concerns,idea,1,3.0,
creativity_0060,concerns,lot,1,3.0,
creativity_0060,concerns,replacer,1,3.0,
creativity_0060,concerns,strength,1,3.0,
creativity_0060,concerns,thing,1,3.0,
creativity_0060,dynamic,idea,3,1.0,
creativity_0060,dynamic,AI,2,2.0,
creativity_0060,dynamic,partner,2,2.0,
creativity_0060,dynamic,writing,2,2.0,
creativity_0060,dynamic,decision,1,3.0,
creativity_0060,dynamic,hold,1,3.0,
creativity_0060,dynamic,question,1,3.0,
creativity_0060,dynamic,sentence,1,3.0,
creativity_0060,dynamic,stuff,1,3.0,
creativity_0060,future,AI,3,1.0,
creativity_0060,future,advice,1,2.0,
creativity_0060,future,creator,1,2.0,
creativity_0060,future,information,1,2.0,
creativity_0060,future,line,1,2.0,
creativity_0060,future,log,1,2.0,
creativity_0060,future,one,1,2.0,
creativity_0060,future,partner,1,2.0,
creativity_0060,future,project,1,2.0,
creativity_0060,future,self,1,2.0,
creativity_0060,future,uniqueness,1,2.0,
creativity_0060,future,visionary,1,2.0,
creativity_0060,future,writing,1,2.0,
creativity_0060,project_example,idea,3,1.0,
creativity_0060,project_example,city,2,2.0,
creativity_0060,project_example,concept,1,3.0,
creativity_0060,project_example,descriptor,1,3.0,
creativity_0060,project_example,detail,1,3.0,
creativity_0060,project_example,fantasy,1,3.0,
creativity_0060,project_example,gold,1,3.0,
creativity_0060,project_example,grunt,1,3.0,
creativity_0060,project_example,novel,1,3.0,
creativity_0060,project_example,shield,1,3.0,
creativity_0060,project_example,way,1,3.0,
creativity_0060,project_example,work,1,3.0,
creativity_0060,project_example,ya,1,3.0,
creativity_0060,walkthrough,novel,2,1.0,
creativity_0060,walkthrough,AI,1,2.0,
creativity_0060,walkthrough,descriptor,1,2.0,
creativity_0060,walkthrough,heroine,1,2.0,
creativity_0060,walkthrough,home,1,2.0,
creativity_0060,walkthrough,journey,1,2.0,
creativity_0060,walkthrough,lead,1,2.0,
creativity_0060,walkthrough,middle,1,2.0,
creativity_0060,walkthrough,part,1,2.0,
creativity_0060,walkthrough,place,1,2.0,
creativity_0060,walkthrough,plot,1,2.0,
creativity_0060,walkthrough,point,1,2.0,
creativity_0060,walkthrough,reason,1,2.0,
creativity_0060,walkthrough,space,1,2.0,
creativity_0060,walkthrough,trouble,1,2.0,
creativity_0061,basic_job_description,event,4,1.0,
creativity_0061,basic_job_description,item,4,1.0,
creativity_0061,basic_job_description,design,3,2.0,
creativity_0061,basic_job_description,card,2,3.0,
creativity_0061,basic_job_description,decor,2,3.0,
creativity_0061,basic_job_description,favor,2,3.0,
creativity_0061,basic_job_description,idea,2,3.0,
creativity_0061,basic_job_description,product,2,3.0,
creativity_0061,basic_job_description,project,2,3.0,
creativity_0061,basic_job_description,Collection,1,4.0,
creativity_0061,basic_job_description,bottle,1,4.0,
creativity_0061,basic_job_description,collection,1,4.0,
creativity_0061,basic_job_description,company,1,4.0,
creativity_0061,basic_job_description,coordinate,1,4.0,
creativity_0061,basic_job_description,customer,1,4.0,
creativity_0061,basic_job_description,director,1,4.0,
creativity_0061,basic_job_description,gathering,1,4.0,
creativity_0061,basic_job_description,generation,1,4.0,
creativity_0061,basic_job_description,gift,1,4.0,
creativity_0061,basic_job_description,inspiration,1,4.0,
creativity_0061,basic_job_description,invitation,1,4.0,
creativity_0061,basic_job_description,label,1,4.0,
creativity_0061,basic_job_description,marketing,1,4.0,
creativity_0061,basic_job_description,matching,1,4.0,
creativity_0061,basic_job_description,menus,1,4.0,
creativity_0061,basic_job_description,number,1,4.0,
creativity_0061,basic_job_description,place,1,4.0,
creativity_0061,basic_job_description,placemat,1,4.0,
creativity_0061,basic_job_description,program,1,4.0,
creativity_0061,basic_job_description,signage,1,4.0,
creativity_0061,basic_job_description,stationery,1,4.0,
creativity_0061,basic_job_description,strategy,1,4.0,
creativity_0061,basic_job_description,tag,1,4.0,
creativity_0061,basic_job_description,wine,1,4.0,
creativity_0061,changed_aspects,AI,2,1.0,
creativity_0061,changed_aspects,post,2,1.0,
creativity_0061,changed_aspects,ad,1,2.0,
creativity_0061,changed_aspects,blog,1,2.0,
creativity_0061,changed_aspects,copy,1,2.0,
creativity_0061,changed_aspects,copywriter,1,2.0,
creativity_0061,changed_aspects,designer,1,2.0,
creativity_0061,changed_aspects,media,1,2.0,
creativity_0061,changed_aspects,money,1,2.0,
creativity_0061,changed_aspects,person,1,2.0,
creativity_0061,changed_aspects,saver,1,2.0,
creativity_0061,changed_aspects,task,1,2.0,
creativity_0061,changed_aspects,time,1,2.0,
creativity_0061,concerns,business,2,1.0,
creativity_0061,concerns,creative,2,1.0,
creativity_0061,concerns,contract,1,2.0,
creativity_0061,concerns,copywriter,1,2.0,
creativity_0061,concerns,day,1,2.0,
creativity_0061,concerns,freelancer,1,2.0,
creativity_0061,concerns,gain,1,2.0,
creativity_0061,concerns,income,1,2.0,
creativity_0061,concerns,loss,1,2.0,
creativity_0061,concerns,money,1,2.0,
creativity_0061,concerns,output,1,2.0,
creativity_0061,concerns,photographer,1,2.0,
creativity_0061,concerns,product,1,2.0,
creativity_0061,concerns,tool,1,2.0,
creativity_0061,dynamic,idea,4,1.0,
creativity_0061,dynamic,AI,3,2.0,
creativity_0061,dynamic,decision,3,2.0,
creativity_0061,dynamic,Director,1,3.0,
creativity_0061,dynamic,Midjourney,1,3.0,
creativity_0061,dynamic,case,1,3.0,
creativity_0061,dynamic,content,1,3.0,
creativity_0061,dynamic,direction,1,3.0,
creativity_0061,dynamic,generation,1,3.0,
creativity_0061,dynamic,image,1,3.0,
creativity_0061,dynamic,making,1,3.0,
creativity_0061,dynamic,parameter,1,3.0,
creativity_0061,dynamic,piece,1,3.0,
creativity_0061,dynamic,prompt,1,3.0,
creativity_0061,dynamic,regard,1,3.0,
creativity_0061,dynamic,representation,1,3.0,
creativity_0061,dynamic,situation,1,3.0,
creativity_0061,dynamic,strategy,1,3.0,
creativity_0061,dynamic,use,1,3.0,
creativity_0061,dynamic,visual,1,3.0,
