transcript_id,sent_id,section,role,cluster,long_cluster,voice,pattern,subj_lemma,pred_lemma,obj_lemma,action_lemma,subj_text,pred_text,obj_text,action_text
creativity_0069,7,basic_job_description,user,Content writing,2,ACT,SVO,I,require,bullet,,I,require,bullets,
creativity_0069,8,basic_job_description,user,Content writing,2,ACT,SVO,you,have,question,,you,have,any other questions work,
creativity_0069,2,walkthrough,user,Content writing,2,ACT,SVO,I,tell,it,,I,tell,it,
creativity_0069,2,walkthrough,user,Content writing,2,ACT,SVO,I,tell,what,,I,tell,what for,
creativity_0069,2,walkthrough,user,Content writing,2,ACT,SV,I,look,,,I,looking,,
creativity_0069,2,walkthrough,user,Content writing,2,ACT,SVO,it,take,amount,,it,take,a large amount data,
creativity_0069,3,walkthrough,user,Content writing,2,ACT,SVO,this,save,ton,,This,saves,tons time,
creativity_0069,4,walkthrough,user,Content writing,2,ACT,SVO,that,convey,message,,that,conveys,a message,
creativity_0069,4,walkthrough,user,Content writing,2,ACT,SV,I,sit,,,I,sitting,,
creativity_0069,4,walkthrough,user,Content writing,2,ACT,SVxCOMP,I,try,,say,I,trying,,say
creativity_0069,4,walkthrough,user,Content writing,2,ACT,SVO,what,make,sense,,what,makes,sense,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SVO,AI,write,it,,the AI,writes,it,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SVO,I,read,it,,I,read,it,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SVO,it,make,sense,,it,make,sense,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SVO,we,have,conversation,,we,have,a conversation,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SV,it,do,,,it,does,,
creativity_0069,5,walkthrough,user,Content writing,2,ACT,SVO,I,attempt,conversation,,me,attempting,that conversation,
creativity_0069,6,walkthrough,user,Content writing,2,ACT,SVOxCOMP,AI,help,I,brainstorm,AI,helps,me,brainstorm
creativity_0069,6,walkthrough,user,Content writing,2,ACT,SV,I,stare,,,I,stare,,
creativity_0069,6,walkthrough,user,Content writing,2,ACT,SVOxCOMP,that,have,I,stump,that,has,me,stumped
creativity_0069,7,walkthrough,user,Content writing,2,ACT,SVO,it,take,lot,,It,takes,a lot pressure,
creativity_0069,7,walkthrough,user,Content writing,2,ACT,SVO,I,provide,result,,I,provide,results,
creativity_0069,1,project_example,user,Content writing,2,ACT,SVO,I,have,situation,,I,have,an ongoing situation,
creativity_0069,1,project_example,user,Content writing,2,ACT,SVO,I,use,ChatGPT,,I,use,ChatGPT,
creativity_0069,2,project_example,user,Content writing,2,ACT,SVO,I,keep,track,,I,keep,track things,
creativity_0069,2,project_example,user,Content writing,2,ACT,SV,I,do,,,I,did,,
creativity_0069,3,project_example,user,Content writing,2,ACT,SVO,I,have,conversation,,I,have,a conversation ChatGPT,
creativity_0069,3,project_example,user,Content writing,2,ACT,SV,I,do,,,I,did,,
creativity_0069,4,project_example,user,Content writing,2,ACT,SV,it,do,,,it,does,,
creativity_0069,4,project_example,user,Content writing,2,ACT,SVO,thing,catch,anything,,One thing,catch,anything,
creativity_0069,4,project_example,user,Content writing,2,ACT,SV,that,slip,,,that,slipping,,
creativity_0069,5,project_example,user,Content writing,2,ACT,SVOxCOMP,I,tell,it,email,I,told,it,emailed
creativity_0069,5,project_example,user,Content writing,2,ACT,SVO,I,email,redacte,,I,emailed,REDACTED,
creativity_0069,5,project_example,user,Content writing,2,ACT,SVO,it,see,anything,,it,seen,anything REDACTED,
creativity_0069,5,project_example,user,Content writing,2,ACT,SVO,it,give,I,,it,give,me,
creativity_0069,5,project_example,user,Content writing,2,ACT,SVO,it,give,item,,it,give,an action item,
creativity_0069,6,project_example,user,Content writing,2,ACT,SVxCOMP,I,think,,follow,I,thought,,follow
creativity_0069,6,project_example,user,Content writing,2,ACT,SVOxCOMP,method,help,I,let,this method,helping,me,let
creativity_0069,1,dynamic,user,Content writing,2,ACT,SVO,I,drive,decision,,I,driving,the creative decision,
creativity_0069,2,dynamic,user,Content writing,2,ACT,SVO,person,get,result,,a person,get,quality results,
creativity_0069,3,dynamic,user,Content writing,2,ACT,SVO,I,equate,AI,,I,equated,AI,
creativity_0069,4,dynamic,user,Content writing,2,ACT,SV,you,need,,,you,need,,
creativity_0069,5,dynamic,user,Content writing,2,ACT,SV,I,start,,,I,start,,
creativity_0069,5,dynamic,user,Content writing,2,ACT,SV,we,do,,,we,doing,,
creativity_0069,5,dynamic,user,Content writing,2,ACT,SV,I,need,,,I,need,,
creativity_0069,5,dynamic,user,Content writing,2,ACT,SV,I,want,,,I,want,,
creativity_0069,6,dynamic,user,Content writing,2,ACT,SVO,I,like,result,,I,like,the results,
creativity_0069,6,dynamic,user,Content writing,2,ACT,SV,I,move,,,I,move,,
creativity_0069,7,dynamic,user,Content writing,2,ACT,SVO,I,do,tweaking,,I,do,some personal tweaking,
creativity_0069,7,dynamic,user,Content writing,2,ACT,SVO,I,need,that,,I,need,that with,
creativity_0069,7,dynamic,user,Content writing,2,ACT,SVO,I,need,help,,I,need,its help,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SVO,I,like,result,,I,like,the results,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SVO,I,identify,what,,I,identify,what,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SV,I,like,,,I,like,,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SV,what,go,,,what,going,,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SV,that,align,,,that,align,,
creativity_0069,8,dynamic,user,Content writing,2,ACT,SV,I,look,,,I,looking,,
creativity_0069,9,dynamic,user,Content writing,2,ACT,SVO,it,take,try,,It,take,a few tries,
creativity_0069,9,dynamic,user,Content writing,2,ACT,SV,we,get,,,we,get,,
creativity_0069,10,dynamic,user,Content writing,2,ACT,SVO,this,take,trial,,This,took,some trial,
creativity_0069,11,dynamic,user,Content writing,2,ACT,SV,I,feel,,,I,feel,,
creativity_0069,11,dynamic,user,Content writing,2,ACT,SV,I,need,,,I,need,,
creativity_0070,3,basic_job_description,user,Fiction writing,0,ACT,SVO,I,pitch,idea,,I,pitch,an idea series,
creativity_0070,3,basic_job_description,user,Fiction writing,0,ACT,SVOxCOMP,they,pay,I,develop,they,pay,me,develop
creativity_0070,4,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,hope,continue,,develop,The hope,continue,,developed
creativity_0070,4,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,it,continue,,develop,it,continue,,developed
creativity_0070,4,basic_job_description,user,Fiction writing,0,ACT,SVO,I,make,it,,I,made,it,
creativity_0070,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0070,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,need,specifics,,I,need,specifics,
creativity_0070,1,walkthrough,user,Fiction writing,0,ACT,SVO,method,involve,search,,Other research methods,involved,web searches,
creativity_0070,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,read,book,,I,read,books,
creativity_0070,2,walkthrough,user,Fiction writing,0,ACT,SV,I,sell,,,I,sold,,
creativity_0070,2,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0070,3,walkthrough,user,Fiction writing,0,ACT,SVO,I,watch,lot,,I,watched,a lot videos,
creativity_0070,3,walkthrough,user,Fiction writing,0,ACT,SV,I,search,,,I,searched,,
creativity_0070,4,walkthrough,user,Fiction writing,0,PASS,SVO,time,cut,time,,my research time,cut,my research time,
creativity_0070,5,walkthrough,user,Fiction writing,0,ACT,SVO,I,have,training,,I,have,any formal legal training,
creativity_0070,5,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,use,,ask,I,use,,ask
creativity_0070,5,walkthrough,user,Fiction writing,0,ACT,SV,process,work,,,certain legal processes,work,,
creativity_0070,6,walkthrough,user,Fiction writing,0,ACT,SVO,I,run,hypothetical,,I,run,hypotheticals,
creativity_0070,6,walkthrough,user,Fiction writing,0,ACT,SVO,scenario,have,way,,my imagined scenario,has,any way,
creativity_0070,6,walkthrough,user,Fiction writing,0,ACT,SV,example,be,,,any real world examples,are,,
creativity_0070,7,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,feel,,have,I,feel,,have
creativity_0070,7,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,have,,check,I,have,,check
creativity_0070,8,walkthrough,user,Fiction writing,0,ACT,SV,you,hear,,,you,heard,,
creativity_0070,8,walkthrough,user,Fiction writing,0,ACT,SVO,who,use,AI,,who,use,AI,
creativity_0070,9,walkthrough,user,Fiction writing,0,ACT,SVO,I,catch,hallucination,,I,caught,many hallucinations research,
creativity_0070,10,walkthrough,user,Fiction writing,0,ACT,SV,I,settle,,,I,settled,,
creativity_0070,10,walkthrough,user,Fiction writing,0,ACT,SVO,I,do,research,,I,do,traditional research Googling,
creativity_0070,11,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,want,,waste,I,want,,waste
creativity_0070,11,walkthrough,user,Fiction writing,0,ACT,SV,I,settle,,,I,settled,,
creativity_0070,11,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,that,go,,end,that,going,,end
creativity_0070,13,walkthrough,user,Fiction writing,0,ACT,SVO,I,hate,anthropomorphizing,,I,hate,the anthropomorphizing technology,
creativity_0070,14,walkthrough,user,Fiction writing,0,ACT,SVO,it,make,it,,it,makes,it,
creativity_0070,15,walkthrough,user,Fiction writing,0,ACT,SVO,I,need,AI,,I,need,an AI,
creativity_0070,15,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,catch,it,make,I,catch,it,making
creativity_0070,16,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,need,it,do,I,need,it,do
creativity_0070,17,walkthrough,user,Fiction writing,0,ACT,SVO,I,catch,hallucination,,I,catch,a hallucination,
creativity_0070,17,walkthrough,user,Fiction writing,0,ACT,SVO,I,look,that,,I,looked,that,
creativity_0070,18,walkthrough,user,Fiction writing,0,ACT,SV,I,apologize,,,I,apologize,,
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,wonder,,say,I,wonder,,saying
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SV,it,take,,,it,took,,
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SV,all,say,,,all,saying,,
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SV,I,say,,,me,saying,,
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SV,it,reverse,,,it,reverse,,
creativity_0070,19,walkthrough,user,Fiction writing,0,ACT,SVO,model,ask,itself,,the model,ask,itself,
creativity_0070,20,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,model,try,,make,the model,trying,,make
creativity_0070,21,walkthrough,user,Fiction writing,0,ACT,SVO,it,handle,mistake,,it,handles,mistakes,
creativity_0070,21,walkthrough,user,Fiction writing,0,ACT,SVO,it,present,information,,it,presents,information,
creativity_0070,1,project_example,user,Fiction writing,0,ACT,SVO,I,write,screenplay,,I,writing,a feature screenplay,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SV,I,come,,,I,came,,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SVO,I,rip,scene,,I,ripping,a scene movie,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SVO,I,ask,model,,I,asked,an AI model,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SVO,Mission,have,sequence,,Mission Impossible,had,any sequences,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SVxCOMP,it,say,,do,it,said,,did
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SV,it,do,,,it,did,,
creativity_0070,2,project_example,user,Fiction writing,0,ACT,SV,it,play,,,it,played,,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVO,I,see,movie,,I,seen,the movies,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVO,I,forget,this,,I,forgotten,this,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVxCOMP,I,ask,,take,I,asked,,took
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVO,scene,take,place,,the scene,took,place,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVOxCOMP,AI,tell,I,watch,the AI,told,me,watched
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SVO,I,watch,movie,,I,watched,the movie,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SV,AI,describe,,,the AI,described,,
creativity_0070,3,project_example,user,Fiction writing,0,ACT,SV,scene,exist,,,the scene,exist,,
creativity_0070,4,project_example,user,Fiction writing,0,ACT,SVO,I,read,script,,I,read,the script,
creativity_0070,4,project_example,user,Fiction writing,0,ACT,SV,scene,exist,,,the scene,exist,,
creativity_0070,5,project_example,user,Fiction writing,0,ACT,SV,scene,be,,,a scene,was,,
creativity_0070,5,project_example,user,Fiction writing,0,PASS,SVO,location,mention,location,,the location,mentioned,the location,
creativity_0070,1,dynamic,user,Fiction writing,0,ACT,SVO,I,ask,AI,,I,ask,AI,
creativity_0070,2,dynamic,user,Fiction writing,0,ACT,SVO,I,keep,boundary,,I,keep,a boundary,
creativity_0070,4,dynamic,user,Fiction writing,0,ACT,SVO,I,outsource,that,,I,outsource,that,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SVxCOMP,I,trust,,pitch,I,trust,,pitch
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SVO,AI,pitch,I,,AI,pitch,me,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SVO,AI,pitch,something,,AI,pitch,something,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SV,that,exist,,,that,exists,,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SV,I,see,,,I,seen,,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SVO,who,read,script,,who,reads,my script,
creativity_0070,5,dynamic,user,Fiction writing,0,ACT,SV,someone,identify,,,someone,identify,,
creativity_0070,7,dynamic,user,Fiction writing,0,ACT,SV,that,create,,,that,creating,,
creativity_0070,7,dynamic,user,Fiction writing,0,ACT,SVO,that,have,feeling,,that,has,feelings,
creativity_0070,8,dynamic,user,Fiction writing,0,ACT,SVxCOMP,I,want,,consume,I,want,,consume
creativity_0070,8,dynamic,user,Fiction writing,0,ACT,SV,that,feel,,,that,feel,,
creativity_0070,8,dynamic,user,Fiction writing,0,ACT,SVO,I,use,something,,I,use,something,
creativity_0070,8,dynamic,user,Fiction writing,0,ACT,SV,that,feel,,,that,feel,,
creativity_0071,2,basic_job_description,user,Mix,3,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0071,2,basic_job_description,user,Mix,3,ACT,SVO,I,use,more,,I,use,more,
creativity_0071,3,basic_job_description,user,Mix,3,ACT,SV,I,work,,,I,work,,
creativity_0071,3,basic_job_description,user,Mix,3,ACT,SV,project,work,,,a typical project,working,,
creativity_0071,3,basic_job_description,user,Mix,3,ACT,SVOxCOMP,who,ask,I,write,who,ask,me,write
creativity_0071,4,basic_job_description,user,Mix,3,ACT,SV,article,cover,,,Some such articles,cover,,
creativity_0071,1,walkthrough,user,Mix,3,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0071,2,walkthrough,user,Mix,3,ACT,SVO,I,ask,model,,I,ask,the model,
creativity_0071,2,walkthrough,user,Mix,3,ACT,SVO,I,ask,premise,,I,ask,the basic premise article,
creativity_0071,2,walkthrough,user,Mix,3,ACT,SVOxCOMP,I,ask,it,list,I,ask,it,list
creativity_0071,3,walkthrough,user,Mix,3,ACT,SVO,I,use,information,,I,use,this information,
creativity_0071,3,walkthrough,user,Mix,3,ACT,SVO,model,make,that,,the model,made,that,
creativity_0071,3,walkthrough,user,Mix,3,ACT,SVO,I,find,it,,I,find,it,
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVOxCOMP,I,have,research,do,I,have,my research,done
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVO,I,do,draft,,I,done,a rough first draft body,
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVxCOMP,I,tend,,put,I,tend,,put
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVO,I,do,this,,I,do,this,
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVxCOMP,I,struggle,,come,I,struggle,,come
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVO,model,give,I,,the model,given,me,
creativity_0071,4,walkthrough,user,Mix,3,ACT,SVO,model,give,point,,the model,given,a starting point,
creativity_0071,4,walkthrough,user,Mix,3,ACT,SV,rest,flow,,,the rest article,flows,,
creativity_0071,5,walkthrough,user,Mix,3,ACT,SVO,I,rewrite,introduction,,I,rewrite,that introduction,
creativity_0071,5,walkthrough,user,Mix,3,PASS,SVO,part,write,part,,no part article,written,no part article,
creativity_0071,5,walkthrough,user,Mix,3,PASS,SVO,part,write,AI,,no part article,written,AI,
creativity_0071,5,walkthrough,user,Mix,3,PASS,SVO,AI,write,part,,AI,written,no part article,
creativity_0071,5,walkthrough,user,Mix,3,PASS,SVO,AI,write,AI,,AI,written,AI,
creativity_0071,5,walkthrough,user,Mix,3,ACT,SVO,many,prohibit,this,,many clients,prohibit,this,
creativity_0071,6,walkthrough,user,Mix,3,ACT,SVO,I,feed,article,,I,feed,the finished article,
creativity_0071,7,walkthrough,user,Mix,3,ACT,SVO,I,do,this,,I,do,this,
creativity_0071,7,walkthrough,user,Mix,3,ACT,SVO,model,pull,point,,the model,pull,points,
creativity_0071,7,walkthrough,user,Mix,3,ACT,SVO,I,realise,that,,I,realised,that,
creativity_0071,7,walkthrough,user,Mix,3,ACT,SVO,I,blend,model,,I,blend,the model,
creativity_0071,8,walkthrough,user,Mix,3,ACT,SVO,I,have,preference,,I,have,custom preferences,
creativity_0071,8,walkthrough,user,Mix,3,ACT,SVxCOMP,model,know,,preferese,the model,knows,,preferese
creativity_0071,8,walkthrough,user,Mix,3,ACT,SVO,clent,preferese,tone,,the clents,preferese,tone,
creativity_0071,1,project_example,user,Mix,3,ACT,SVO,I,edit,series,,I,editing,a series articles,
creativity_0071,2,project_example,user,Mix,3,ACT,SV,part,add,,,part role,add,,
creativity_0071,3,project_example,user,Mix,3,ACT,SVxCOMP,I,struggle,,come,I,struggled,,come
creativity_0071,3,project_example,user,Mix,3,ACT,SVO,I,know,product,,I,know,the products all,
creativity_0071,4,project_example,user,Mix,3,ACT,SVO,I,feed,article,,I,fed,the complete articles,
creativity_0071,4,project_example,user,Mix,3,ACT,SVxCOMP,model,avoid,,use,the model,avoid,,using
creativity_0071,4,project_example,user,Mix,3,ACT,SV,that,apply,,,that,apply,,
creativity_0071,5,project_example,user,Mix,3,PASS,SVO,preference,set,preference,,the preferences,set,the preferences,
creativity_0071,5,project_example,user,Mix,3,ACT,SVO,model,know,tone,,the model,knew,which tone,
creativity_0071,6,project_example,user,Mix,3,ACT,SVxCOMP,I,find,,spe,I,found,,sped
creativity_0071,6,project_example,user,Mix,3,ACT,SVO,method,spe,process,,this method,sped,my editing process,
creativity_0071,7,project_example,user,Mix,3,ACT,SVxCOMP,I,have,,fact,I,had,,fact
creativity_0071,7,project_example,user,Mix,3,ACT,SVxCOMP,I,struggle,,create,me,struggling,,create
creativity_0071,1,dynamic,user,Mix,3,ACT,SVO,I,drive,decision,,I,driving,the creative decisions,
creativity_0071,2,dynamic,user,Mix,3,ACT,SVO,I,spend,amount,,I,spent,a substantial amount time,
creativity_0071,2,dynamic,user,Mix,3,ACT,SVO,it,know,what,,it,knew,what for,
creativity_0071,2,dynamic,user,Mix,3,ACT,SV,I,look,,,I,looking,,
creativity_0071,2,dynamic,user,Mix,3,ACT,SVxCOMP,what,need,,do,what,needed,,done
creativity_0071,3,dynamic,user,Mix,3,ACT,SVO,I,include,rule,,I,included,rules,
creativity_0071,3,dynamic,user,Mix,3,ACT,SV,information,come,,,the information,come,,
creativity_0071,4,dynamic,user,Mix,3,ACT,SVO,I,correct,model,,I,corrected,the model,
creativity_0071,4,dynamic,user,Mix,3,ACT,SVO,it,follow,instruction,,it,follow,the instructions,
creativity_0071,5,dynamic,user,Mix,3,ACT,SVxCOMP,I,fact,,check,I,fact,,checked
creativity_0072,2,basic_job_description,user,Audiovisual,4,ACT,SV,I,work,,,I,working,,
creativity_0072,3,basic_job_description,user,Audiovisual,4,ACT,SV,I,work,,,I,work,,
creativity_0072,4,basic_job_description,user,Audiovisual,4,ACT,SV,I,work,,,I,work,,
creativity_0072,1,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,I,like,,reach,I,like,,reaching
creativity_0072,2,walkthrough,user,Audiovisual,4,ACT,SVO,I,use,tool,,I,use,an AI tool,
creativity_0072,3,walkthrough,user,Audiovisual,4,ACT,SV,I,enquire,,,I,enquire,,
creativity_0072,3,walkthrough,user,Audiovisual,4,PASS,SV,side,require,,,by sides,required,,
creativity_0072,3,walkthrough,user,Audiovisual,4,PASS,SVO,I,give,I,,I,given,I,
creativity_0072,4,walkthrough,user,Audiovisual,4,PASS,SVO,I,send,side,,I,sent,audition sides,
creativity_0072,4,walkthrough,user,Audiovisual,4,ACT,SVO,I,use,tool,,I,use,an I tool,
creativity_0072,5,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,I,like,,use,I,like,,use
creativity_0072,6,walkthrough,user,Audiovisual,4,ACT,SVxCOMP,I,like,,catch,I,like,,catch
creativity_0072,6,walkthrough,user,Audiovisual,4,ACT,SV,I,film,,,me,film,,
creativity_0072,7,walkthrough,user,Audiovisual,4,ACT,SV,I,enquire,,,I,enquire,,
creativity_0072,7,walkthrough,user,Audiovisual,4,ACT,SV,I,look,,,I,look,,
creativity_0072,1,project_example,user,Audiovisual,4,ACT,SVO,I,have,chemistry,,I,had,a chemistry,
creativity_0072,1,project_example,user,Audiovisual,4,ACT,SVxCOMP,I,need,,prepare,I,needed,,prepare
creativity_0072,2,project_example,user,Audiovisual,4,ACT,SVO,I,get,support,,I,get,support,
creativity_0072,2,project_example,user,Audiovisual,4,ACT,SV,I,work,,,I,worked,,
creativity_0072,3,project_example,user,Audiovisual,4,ACT,SVO,we,discuss,scene,,We,discussed,the scene,
creativity_0072,3,project_example,user,Audiovisual,4,ACT,SVxCOMP,AI,help,,offer,the AI,helped,,offer
creativity_0072,4,project_example,user,Audiovisual,4,ACT,SV,we,talk,,,We,talked,,
creativity_0072,4,project_example,user,Audiovisual,4,ACT,SV,chemistry,read,,,the chemistry,read,,
creativity_0072,5,project_example,user,Audiovisual,4,ACT,SVO,I,discuss,worry,,I,discussed,some worries,
creativity_0072,5,project_example,user,Audiovisual,4,ACT,SVOxCOMP,AI,help,I,formulate,the AI,helped,me,formulate
creativity_0072,1,dynamic,user,Audiovisual,4,ACT,SV,it,depend,,,it,depends,,
creativity_0072,1,dynamic,user,Audiovisual,4,ACT,SV,something,be,,,something script,was,,
creativity_0072,2,dynamic,user,Audiovisual,4,ACT,SVO,which,make,sense,,which,make,sense,
creativity_0072,3,dynamic,user,Audiovisual,4,ACT,SV,I,come,,,I,come,,
creativity_0072,3,dynamic,user,Audiovisual,4,ACT,SVO,I,approach,AI,,I,approached,the AI,
creativity_0072,3,dynamic,user,Audiovisual,4,ACT,SVxCOMP,you,think,,mean,you,think,,means
creativity_0072,3,dynamic,user,Audiovisual,4,ACT,SVO,she,mean,what,,she,means,what,
creativity_0072,5,dynamic,user,Audiovisual,4,ACT,SVxCOMP,I,think,,mean,I,think,,means
creativity_0072,5,dynamic,user,Audiovisual,4,ACT,SVO,she,mean,x,,she,means,x,
creativity_0072,6,dynamic,user,Audiovisual,4,ACT,SVO,AI,give,I,,The AI,gave,me,
creativity_0072,6,dynamic,user,Audiovisual,4,ACT,SVO,AI,give,interpretation,,The AI,gave,a different interpretation,
creativity_0072,6,dynamic,user,Audiovisual,4,ACT,SV,which,click,,,which,clicked,,
creativity_0072,6,dynamic,user,Audiovisual,4,ACT,SVxCOMP,it,turn,,read,it,turns,,reading
creativity_0072,6,dynamic,user,Audiovisual,4,ACT,SV,I,read,,,I,reading,,
creativity_0072,7,dynamic,user,Audiovisual,4,ACT,SV,this,help,,,This,helped,,
creativity_0072,8,dynamic,user,Audiovisual,4,ACT,SVO,I,know,thing,,I,knew,some things character,
creativity_0072,8,dynamic,user,Audiovisual,4,ACT,SVxCOMP,I,know,,say,I,knew,,saying
creativity_0072,8,dynamic,user,Audiovisual,4,ACT,SVO,she,say,line,,she,saying,a certain line,
creativity_0072,8,dynamic,user,Audiovisual,4,ACT,SV,she,feel,,,she,felt,,
creativity_0072,8,dynamic,user,Audiovisual,4,ACT,SV,character,play,,,my character,plays,,
creativity_0072,9,dynamic,user,Audiovisual,4,ACT,SVO,I,steer,AI,,I,steer,the AI,
creativity_0073,1,basic_job_description,user,Fiction writing,0,ACT,SVO,I,write,that,,I,write,that,
creativity_0073,2,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,project,involve,,work,My projects,involve,,working
creativity_0073,3,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,I,need,,revise,I,need,,revise
creativity_0073,3,basic_job_description,user,Fiction writing,0,ACT,SV,that,make,,,that,make,,
creativity_0073,3,basic_job_description,user,Fiction writing,0,ACT,SVO,plot,make,sense,,the plot,make,sense,
creativity_0073,3,basic_job_description,user,Fiction writing,0,PASS,SVO,this,follow,this,,this,followed,this,
creativity_0073,4,basic_job_description,user,Fiction writing,0,ACT,SV,I,aim,,,I,aim,,
creativity_0073,5,basic_job_description,user,Fiction writing,0,PASS,SVO,project,release,project,,the project,released,the project,
creativity_0073,5,basic_job_description,user,Fiction writing,0,ACT,SV,area,be,,,additional areas marketing,are,,
creativity_0073,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,AI,,I,using,AI,
creativity_0073,1,walkthrough,user,Fiction writing,0,ACT,SV,I,go,,,I,go,,
creativity_0073,2,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,use,AI,help,I,using,AI,help
creativity_0073,2,walkthrough,user,Fiction writing,0,ACT,SVO,that,meet,tone,,that,meet,the tone,
creativity_0073,2,walkthrough,user,Fiction writing,0,ACT,SV,I,work,,,I,working,,
creativity_0073,3,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,this,include,,explore,This,included,,exploring
creativity_0073,5,walkthrough,user,Fiction writing,0,ACT,SVO,that,evoke,atmosphere,,that,evokes,the atmosphere,
creativity_0073,6,walkthrough,user,Fiction writing,0,ACT,SVO,I,develop,inspiration,,I,develop,some inspiration,
creativity_0073,7,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,use,AI,have,I,use,AI,have
creativity_0073,7,walkthrough,user,Fiction writing,0,ACT,SVO,I,write,they,,I,write,them,
creativity_0073,8,walkthrough,user,Fiction writing,0,ACT,SVO,I,want,suggestion,,I,want,suggestions story,
creativity_0073,8,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,I,feel,,influence,I,feel,,influence
creativity_0073,8,walkthrough,user,Fiction writing,0,ACT,SVO,this,influence,writing,,this,influence,my writing,
creativity_0073,8,walkthrough,user,Fiction writing,0,ACT,SV,I,ask,,,I,ask,,
creativity_0073,9,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,conversation,,I,use,the previous conversation,
creativity_0073,9,walkthrough,user,Fiction writing,0,ACT,SVO,model,know,aim,,the model,know,my aim,
creativity_0073,9,walkthrough,user,Fiction writing,0,ACT,SVO,it,provide,feedback,,it,provide,relevant feedback,
creativity_0073,10,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,ask,model,lay,I,ask,the model,lay
creativity_0073,10,walkthrough,user,Fiction writing,0,ACT,SVxCOMP,which,help,,provide,which,help,,provide
creativity_0073,10,walkthrough,user,Fiction writing,0,ACT,SV,story,sit,,,the story,sitting,,
creativity_0073,11,walkthrough,user,Fiction writing,0,PASS,SVO,draft,complete,draft,,the first draft,completed,the first draft,
